,id,comment_text,severe_toxic
35845,5fc6b35cd1425e2c, i m not puting don t even lie there as long as that wrong i m about to freak name isn t there i m col with it dale oliver renamed the song after remixing it and there are enough examples of songs out there with their names changed after a remix but as i said i m col with just their curent theme being listed on the article ,0
122953,91c4d040ccea9402, i note that people on here just got blocked for thre months because he alegedly comunicated behind closed dors caled canvasing why isn t re writing a whole article just with a group of people who al agre with each other with no clear notice to the public what is going on or where this draft is located or how they can participate even worse this sure loks worse to me like some sort of tag team situation even if it isn t exactly canvasing i don t se why it is okay for a group to plan to remove a whole article behind closed dors while what he did is so egregious you wanted him blocked for thre months in my opinion this atempted re write behind closed dors violates wikipedia policy on openes that is al i am going to say for now at this level have a nice day ,0
134860,d13f9159dcacd0fe, duplicative fotnotes while i definitely strongly opose some experimental and fragile technical fix i think the regular work of editing is very relevant in particular without having carefuly reviewed it myself i strongly suspect that we have a large number of mostly redundant references a source we use in one section might be perfectly adequate to suport a fact we state in a diferent section as often as that is the case we can remove one of the references and just refer to it in both places this takes some real editorial work but i would not be at al surprised if such work could eliminate or even of the references as redundant while stil keping the article wel compliant with wp rs and wp cite this cleanup can of course be done incrementaly by as many editors who want to help talk ,0
159056,f7c200cfc5d5eb7a,because i find it funy i was blocked five months ago for a wek of madnes and this puts me beyond the pale even though my acounts just try to edit constructive tried to find out what sort of conditions i d have to adhere to and got nowhere advocate of statutory child rape no problem come right in i find the disparity hilarious ,0
102482,2470f28d43c94b55, if you read my response to you i explained to you that what you were refering to was not a personal atack but a mater of legal fact and ofered to send you documented verification in a non public maner and further even having said that i also said that i would refrain from including those documented facts if for some strange reason you didn t think those like those particular facts so i canot posibly understand your stance having ben ofered prof you are mistaken and also defering to your whim of not including said facts for the record i also very much agre this is not the place for personal wars which was my point from the begining i m trying not to be insulting here but to come around to my original point of view and then claim the higher moral ground is absurd also for the record you recently edited claiming it was from shivers point of view but the fact that he left both wives and filed for divorce is a mater of public record and is also verified in ms buel s own autobiography as suspect as that may be so i can t imagine where the discrepancy comes in i am his neighbor so if you ned any documentation sent to you i wil do so but only privately as mr shivers is very much against humiliating anyone publicly ,0
54828,9285d6e638892bba,almusic is not a reliable source for defining musical styles unles there is a consensus a genre should not be aded to a band s infobox as it is i can t find to many sources defining at the drive in as emo ,0
86959,e89460b78c3c6c72,thanks for pointing that out camembert i didn t realy check the history al that way back i just had a lok at their site again and found that our first version of thomas linacre is the same as theirs and this was from the encyclopedia britanica which they don t mention on their site so it does lok like they might be copying other things from us to i ve made a note of this at wikipedia sites that use wikipedia for content nov utc ,0
103387,293ba5d3939cc86f,please se here permalink t c m ,0
37828,64fc6cce77bf6e33, un ofice in jerusalem helo here you aded acording to the un ofice in jerusalem from until of the border flare ups betwen syria and israel were caused and started by israel i checked the source kamrava mehran the modern midle east a political history since the first world war university of california pres edition page and it did not say that can you please explain ,0
111386,53ee722dbf1cf2ea,but spui says on his talk page that he likes vandalism and doesn t want it reverted the modification that i made was to text originaly left by a vandal please do your homework before censoring others ,0
87418,e9e6dbd4b5eb4871, stupid ninja game just a friendly heads up on stupid ninja game i felt compeled to remove the prod because the article has ben through an afd with a result of kep i m not convinced of the notability but i think the afd removes this from an uncontroversial deletion fel fre to reopen the afd if you are so inclined ,0
131181,bde12bf272afe2d2, nagisa oshima tv documentaries hi i think the nagisa oshima tv documentary titles in english are not aka but actualy just translations by wikipedians so they should go in brackets like sugoi eiga great film rather than using aka ,0
4527,0c0a6ea943ae2237, perhaps the single most potent way to balance the article in line w jimbo s coments would be to expand discusion of guevara s admision that during the misile crisis had he and castro controled the misiles they would have fired them onto american cities as son as the blockade started he would have regarded this as a beautiful death despite having kiled tens of milions of inocent americans despite the anihilation of cuba and probably despite a global nuclear holocaust kiling bilions and destroying civilization i am hoping you wil expand the two sentences curently dealing with this and that you wil sumarize the incident in the intro ,0
150069,6659612145bdf953,that does not change the fact that those els are in violation of wp el because they are private hoby sites ful of biased data colections you are trying to change the subject that s al those sites are a violation of wp policy quite simple and i have not goten any god argument why they are not such violation but for starters let s adjust al the titles to the homepage title then i did to the scientology links just as you did to the yapyap ones ,0
11074,1d3f13f6f2da8ca1,the day one on wikipedia ,0
89776,f028ff4f4d3645de,rc patrol you back on rc patrol or did you catch a stray vandal ,0
15227,2835a24b300140f0,i stil edit ashole ,0
151840,83adb997b2bb9583, ique ic y ie spelings which are now considered archaic ique poetique musique logique a replaced almost anywhere with ic poetic music logic but retain in some fals unique critique relique antique technique should also be included same fal is with spelings y alegory memory melancholy to ie or ia alegorie memorie melacholie and silent e poete mythe sexe instead of more comon spelings poet myth sex ,0
98782,106d740534c0b00a,i simply don t understand it i am in maryland therefore i must conclude that you are maliciously making this up ,0
47213,7e1bf93a92d2ae3c,aparenetly he was never charged with shoting people at random from the balcony of his home ,0
23114,3d163de6cc4de0b9,fast responses i wondering why is it that you respond very fast on talk pages and edits you disagre with is this because you put most page you are intrested in on your watchlist ,0
157308,dbd33acbce3b8071,thank you for your thoughtful clarification i have no stomach for doing anything with the wiki gang for now but wil kep in mind the information if and when such time arives where i atempt to go thru such an ordeal again i wil ask for your asistance but i doubt this wil be anytime son thanks again ,0
72341,c1a0ad86c8143b09, i have posted my coments indicating that i would be ofline after them as a courtesy to others who might wonder why i haven t replied to them quickly or might not be doing so at al not everyone checks user and talk pages to se courtesy postings about online status etc sory that you find my atempt to be courteous to other wikipedians anoying in the past you and others have not understand my coments se the archives as you and others sem to mistinterpret what i write and to read intentions in what i write that i do not have i have sugested that you and some of these others not engage in these kinds of exchanges with me i do not find them productive i am replying only out of courtesy and so that eventualy this exchange can be archived by the automatic archiving bot there is no rule or guideline in wikipedia that one must reply to every coment in one s user talk page or an article talk page replying is up to one s own discretion and time constraints schedule there is no requirement that editors must spend their time editing wikipedia wp pol states the oposite that one should not be criticized for how one choses to spend one s own time that is the prerogative of each of us how we expres ourselves as long as it is courteous is also up to each of us if we want to take our time to criticize others we ned to kep in mind that we are doing so in public space and that our criticisms are being read by whoever logs on to that space from my own perspective i find the coment posted above gratuitous and unecesary irespective of that coment i wil continue to post what i consider a courtesy to others since that is how i intend it to be i do not intend to anoy anyone the guidelines for how to adres other users are in wikipedia etiquete wp npa and other places linked in wp pol i try to folow these guidelines in what i post in wikipedia to asume otherwise is to violate wp agf i am posting this reply in god faith as wel to others who might be more interested than some in why i may not reply quickly or at al i explain that in n b but not everyone consults a user s talk page when comenting in article talk pages and so some may not se that explanation in n b above therefore i have mentioned that i would be ofline in some of my recent coments in talk page article s that i have worked hard on in the past i wil be back ofline after this reply and wil not se what anyone posts here until i return to check the functioning of the achiving bot i don t know when that wil be i have a masive amount of work to do ofline over the next two weks which has ben delayed in geting to me thus i ve ben online ocasionaly in the past wek from time to time but i expect to be away from wikipedia after this reply for indefinite and extended periods of time both during and after the next two weks as wel on an extended wikibreak please se the template notice above ,0
148154,47b10de7e8137a9e,whatever go ahead and block me if the situation cals for it aparently he was concerned that i wouldn t get punished for anything elkspeak ,0
128311,ae43329df43b4b8f,what do you mean there is nothing inapropriate in nightlife this is english wikipedia so you ned to acept that our culture acepts nightlife ,0
64388,ac522b44ace82b1e,yeah where it says seriously gay thats implying what hapen was gay or that the action was gay you would know that if you where a ten but your probably an adult loser ,0
140238,ee5d91d8bca68b43,vandalism please don t vandalise the joseph sobran article thanks californiadreamlings,0
45886,7a9ed4958bdf833a, who blantently privledge shit over quality,0
28531,4b8cf542005da9d1,in german and european law you are the fol private datas are the property of the individual person you want to force somebody to open his personal datas that is a violation of german data protection law mp,0
131081,bd617a2f3d9d2610, i m not sure what problem you are having with that page but if it s a problem on the portugese wikipedia there s nothing we can do about it here you realy ned to take it up with them it apears as though that article has ben proposed for deletion because there are no independent reliable sources which verify it s notability i m not sure about procedures on the pt wikipedia but it loks like an administrator wil examine the request and delete the page if they agre on or after september if you could expand on what you mean by recover someone might be able to give you more information if you don t understand portugese you could try ading a request for help in english at their help desk talk ,0
156097,c8f1363925a02794,trust me i am on top of this a clarification of the permision is being sought ,0
134223,cdba05fa471c7a10,us fitzgerald dg the semi protection on this article is not working there have ben thre ofensive edits on it since january al now oversighted can you restore semi protection to prevent ip edits thanks ,0
153716,a1692fafd6d9c070, ops i owe you an apology alarics somehow i did not se your version which i agre is wel balanced neutral and in general very god rather i saw s version where amnesty international is characterised as berating singapore among other points of contention i think there must have ben a delay betwen the submision of my edit and its actualy being comited to the database ,0
15759,299e908e8250b3c4,make a comeback make a comeback mate ,0
40058,6aeb7fc04610718b,stalin i recal that ligeti said in the stanley kubrick documentary that his discordant pieces were an atempt to stab at stalin s heart due to his anger with what stalinism had done to hungary can someone please find the quotation and ad it to the article with a proper cite ,0
101221,1dd34d5bf3fb5200,above mesage copied over to phr s talk page ,0
75676,ca7bf36b0aba69f1,post this to the noticeboard since i actualy have a life i l let it go and wait for the block to expire carolmoredc acted in retaliation by leveling an unfounded asertion that i am a sock pupet for some other user this is misuse of a tag she must be sanctioned for this ,0
20369,35c727794e45c802,ok finaly did it i d be hapy to make this a fotnote instead as it is sort of an aside but i don t know how to give fotnotes references ,0
104444,2ec6d40ea41fe4ea,the cached version of this page that gogle is maintaining has the opening line of this article as bisexuality is a disease ,0
68490,b736c9be4da256cc,even the we refer to their roster as sports entertainers or extremists not as sportspersons while i think it would be dificult to deny that they re athletes they re certainly there to entertain us not to put on a sports exhibition ,0
5511,0eb012b6f2d8d7c8,request to unblock i began writing the folowing statement excepting its two postscripts before i was blocked i suspect that user auburnpilot had me blocked in order to prevent me from complaining to administrators about his misconduct although i was directed to request an unblock of user who had blocked me requesting such of the later would require that i censor myself and write as though user had acted in god faith and was one of the god guys that would be sureal and would give user a moral legitimacy belied by his actions and so the folowing request for unblocking is directed at any administrator but user but since i m not a devious sort i have nothing against the later reading this inded i want user to read it for if i can be baned from wikipedia for standing up to censors then it is vastly preferable to go down fighting than to go down the long dark road of self abnegation and self censorship including the use of bad english after al if i wanted to be a lackey i could go to graduate schol wiki administrators notice board incidents htp en wikipedia org wiki wikipedia administrators incidents user auburnpilot a few days ago user auburnpilot began stalking me checking wherever i had made edits and going to the articles in question and vandalizing them he or she has ben manipulating wikipedia rules as cover for what is clearly political censorship user auburnpilot canot even stand for wikipedia readers to find out about factual material that upsets his political aplecart through fotnotes zero tolerance he claims of any source he politicaly dislikes that it is either spam or a blog or pov another favorite dodge for those at wikipedia seking to censor those who fail to conform to their own pov even though the one source is a previously published clasic magazine article otherwise unavailable on the web htp geocities com nstix waronpolice html which the author has sen fit to publish on his web site and the other source is the longest most thorough expos yet published on the duke rape hoax htp vdare com stix htm note that i am not even talking about censoring writing within articles since i hadn t done any writing on the articles in question crystal gail mangum michael nifong duke university lacrose team scandal and racial profiling i ve ben involved in edit wars before though i have never ben the agresor and have never initiated an elective edit war though given the self asurance that agresors such as user auburnpilot exude perhaps i ought to reconsider that position it sems that agresors rule here the reason i am making a formal complaint is that user auburnpilot has tonight uped the ante threatening to have me baned htp en wikipedia org w index php title user talk redirect no if i do not surender to his censorship should you find for me please serve this individual with the wikiquivalent of a cease and desist order should you however find for the censor please provide an index of baned publications and a list of oficial wikicensors p s january est since begining this complaint i se that user auburnpilot has in fact suceded at geting a crony user to block me thus not only geting administrative suport in censoring me but preventing me from responding to his thugery and no i am not going to use cutesy euphemistic language if i were into such deception i would have become a liar er lawyer and would be worthles as an encyclopedist and i was unable to e mail user because i am not loged in and you must be loged in and have a valid authenticated e mail adres in your preferences to send e mail to other users htp en wikipedia org wiki special emailuser if this isn t cyber stalinism i don t know what is so let me get this straight stalking and censoring an editor while using the equivalent of smiley faces user auburnpilot s penchant for saying thank you after vandalizing one s links is civil but complaining about such abuse counts as spam disruption incivility and personal atacks if that is verily so then p p s the mesage here says that i was temporarily blocked from editing wikipedia as a result of your disruptive edits what the heck is that suposed to mean for restoring fotnotes and links that user auburnpilot had vandalized if that constitutes disruptive edits then you ve uterly given up on honest english and al human decency sory but i don t have any sympathy for the devil ,0
70205,bbd08562108904ec,using low sped limits cameras to discourage motoring i ve ben told that you re a leading proponent of the theory that the safety of cyclists and pedestrians is best improved by geting people to use these modes of transport instead of their cars like you i think it s often necesary to force the isue by making driving so unpleasant frustrating delay riden and unsatisfying that motorists give up and use beter forms of transport no mater how inconvenient they may be i agre with you that extremely low sped limits rigidly enforced by camera is the best way of doing this and i also agre with you that the rise in deaths caused in the short term by these measures is nothing compared to the milions of lives which wil be saved when private motoring has ben restricted to the most important people like you and me of course we have to lie and pretend that the measures are there for short term safety but it s necesary to do so and society wil thank us in the end i would be interested in poling our resources so that we can work together on geting the cager scum of the roads please let me know whether you would like to do this thanks ,0
1416,03d013df0ab0a54b,what businesis your one someone elses page i do recal you and fconway have done this before so once again it is ok for you to do but no one else also wil you refrain from being a vandal on the martin anderson page thank you anynmous,0
31999,55035c345904a6b3,discusion should take place on the article talk page not on a user s talk page you don t think it s to much weight to go into detail about the people who play ches their ethnicity and their motivations for doing so i do you say you want to write an article about them go ahead we l se if it survives notability ,0
144006,0640b07aaacc8383,re judo edit i did not make any edits to the judo article my ip adres isn t even in the edit history of judo wp asg,0
130222,b8aeed8996a50133,why does selstrom talk about the por theories that sek to blame the rebels because they are weak in selstroms view its you that has acted as deply comited caling hersh the best reporter ever in american history the most deply respected journalist who ever wrote etc stuf like that not on ghouta on ghouta he is fringe and his erdogan is to blame an anonymous ex bloke told me fringe type narative material is available to read via this article anyhow ,0
104589,2f8e410cd4fb06a1,in relation to the clases of grek ofered at both university and lower level they are actualy ofered by the albanian government not the grek one because the albanian government recognizes minority rights ,0
154290,abb08756bfb1826e,eta case in point htp en wikipedia org w index php title user talk flying tiger dif prev oldid you ve told us to shut up and await judgment and he s racing to find aditional people to join in the fray i think a block would be in order ,0
98859,10e28fd74372e181,i agre se u liath in d isi and l n peninsula the conection is principaly with southern ireland and dates from antiquity aliances are also known from the irish sagas lugaid mac con suposedly gained his throne thanks to one while one was made against conaire m r in fact there are whole speculated irish population groups which some scholars believe originated in britain speaking languages closely akin to the britonic ancestor of welsh ,0
140265,ee7fcc27567343d0, to edit please log in editing by anonymous users from your shared ip adres or adres range is curently disabled registered users however are stil able to edit if you are curently blocked from creating an acount please contact unblock en l for asistance we apologize for any inconvenience ,0
106913,3bba9a9c8cdd8795, re kitesurfing locations i think you may ned to check the definition of asia as it is most comonly used and as it s used on wikipedia se geography of asia certainly dubai is in the midle east but the midle east is part of asia and i ve aded your new heading as a subheading under asia wha ,0
158467,ee6d511564fe39da,i agre the enlisting of ministry would be a god idea analogous to michele lensink se what i can do ,0
99708,1574a6cedabe9ccb,brian s british brainchild given the profound global influence of brian gamlin s dartboard design on the game perhaps he requires his own page as a mater of urgency as the personal historical data recedes unlike the link on the mater the article doesn t give due credit to the role of the advent of mas production in the standardisation of the gamlin layout nor that of the capital city of gamlin s country of origin london board the united kingdom the later global fount of game standardisation perhaps also deserving a specific mention ,0
56562,9714d72442985143, user since i own al copyrights to the gas theory and gravitation and any and al works by me and you previously rejected these works i now prohibit you from posting any mention of these works other than that which i myself have posted you rejected my copyright yet i own those pages in question i am not and was not ofended however i deny wikipedia as a credible source i have encouraged gogle to produce encylopediactionary al the worlds encyclopedias and dictionaries in one synopsis to prevent your site from destroying the worlds sources of reliable information your site is nothing more than a gofbal run novelty your site has repeatedly rejected actual authors and actual people from corecting and publishing their real and true works you are a threat to the worlds suply of information it is shameful and sad to think how may people you have ofended citations made by me to courts have ben of information that i demed worth to submit as writen i however have sen and heard of the grave and serious editing by your staf which has poluted honest submisions i recomend that you stop pating yourself on the back and realize your short comings joseph e bresman i say to you al at wikipedia cease and desist you must provide references to al the worlds colected resource and reference boks you must corelate your articles with al the worlds encyclopedias and dictionaries you must at least provide the synopsis from each and every paralel and credible resource to asist in the seling of those works which have long stod to enlighten our world you must not continue on with your lolygaging mam be pambe malarkey buldung frebie raly kiling odnes i hope you al realize the real and true threat you pose to our world educational proces poised to extinguish al for profit and long standing publication after the my education is based partly on van nostrand s scientific encyclopedias the encyclopedia astronomy and any and al other reference boks which i purchased and owned so i demand you cite real and true sources so people might buy those boks cd s dvd s which are more than you hipie yupie pseudo know it al nomanac of idiom ok man jesus h christ htp en wikipedia org wiki jesus h christ utc preceding unsigned coment aded by talk contribs ,0
36152,609c1e8a649c60ec, this page neds to be removed there is no such place as staford virginia it is only staford county virgina which is another wikipedia page there is no locality in staford county with specific boundaries refered to as just staford the census bureau cdp location within staford county is caled staford courthouse as this article corectly states the staford courthouse area at the center of staford county is only sq miles per census data there are certainly no high schols within this area nor are the historical places that are listed here when people say they live in staford as i do al the time they mean staford county they never mean the staford courthouse area of staford county it is the same fauquier king george spotsylvania loudoun and many other counties in virginia people often drop the word county of their hometown but it is not a separate place they are stil the counties people use king george va or staford va on a postal leter these are simply short for writing king george county va or staford county va there is no section district locality of staford county refered to as staford the municipalities and comunities of staford county virginia united states box at the botom of this page incorectly lists the cdp as staford when it is actualy staford courthouse in al census data nothing on this page is corect other that the statement that there is a cdp location caled staford courthouse cdp and population of the staford courthouse cdp location within that sq mile area staford county is aproximately thousand square miles with a population of aproximately thousand people interstate and the vre railway do not run through the staford courthouse cdp area they do run through staford county diferent page ,0
78764,d2c25a154e1f2857, bernard madof lawsuit the bank served as the principal institution for bernard madof and curently in litigation over bilion se madof truste readies amended jpmorgan lawsuit nicholas tyrel former managing director and head of european real estate research and strategy at jp morgan aset nicholas tyrel overdosed on heroin in april se investment banker died after acidentaly overdosing on heroin tea money laundering in a u s senate staf report named the institution in a money laundering report se dirty money flow in u s banks is huge a senate report finds ,0
91530,f4bae334ddab5562, here it is from the horse s mouth ok if the media present only those juicy bits of the story that they figure are the most dramatic that s their cal but if there are more details they have generaly chosen not to present then bringing them out into the open is not my definition of whitewashing your turn ,0
52199,8ba826a76dee5eb1,grandnes of president wel while i lived over there i used to be a member of the australian wine club of edmonton and we always refered to the title as grand president but if you realy don t like it i don t mind if you change it back its just a title anyway ,0
155455,be3e48c65d806e60,he s a sock of an indefinitely blocked user verified by both myself and there is nothing much else to ad muzemike,0
42161,708144db49467dd3, yeah the qualifier thing poses a formulation problem he is but he s also widely near universaly refered to as a the former aspect is realy litle more than trivia or at least by itself not worthy of the second sentence of the article lead the later is what makes it relevant and leaving out that portion is a foul compromise imho the who is of mixed heritage part was my way of trying to adjust for the fact that inded he is a acording to the comonplace definition of a namely an american citizen of at least partly african heritage oh i don t know with so litle wigle rom it s imposible to find a god compromise especialy not with so much senseles oposition anyway god to hear that i m not alone in my concerns everyme ,0
45704,7a2fcb97afe3dab3, whatsup with the joined articles on pokemon i mean if we can have seperate articles for family guy episodes why can t pokemon have diferent articles and uh notice the signature yo august blackstar rock i m back ,0
37452,64067caa2641a3ff,neil armstrong the man without honor how many years wil go by before this disgrace to mankind wil be erased only true pupets like yourselves would endorse iluminati sponsored propaganda of man s phony trip to the mon shame on you people ,0
80112,d656dd09b1f02867,yes i would say that it s taken from a ridge somewhere along castle canyon inspiration point is a litle far away and from a diferent aspect magi media,0
11499,1e6376c38b00cfbe,midle name the midle name tibor was aded by a not registered user just an ip i have never sen that name used before can we trust it ,0
32265,55c727077fce3ae7,on second thought i d ask that you just give your final evaluation of the article the next time you lok at this if you think the article fails in its curent state solely because of the dead url i disagre but that s fine given the pace at which our discusion is moving however i think renominating it and geting a fresh review sems like the fastest route to its revision and pasage this review is just moving to slowly has become to adversarial and sems to me to disconected from the ga criteria for efective colaboration to be posible sory this didn t work out beter i do apreciate your improvements to the articleyou ve made a lot of god sugestions ,0
86903,e86e02fca2cd7aba, i agre with lisa that the first sentence should make a positive statement that describes what judaism s view is not vaguely describe what the view is like lets lok at the topic sentences of some recent versions judaism s view of jesus is a very peripheral one fails completely not describing judaism s view at al the second sentence jews have traditionaly sen jesus as one of a number of false mesiahs who have apeared throughout history is worth considering but think it is not informative enough judaism s view of jesus is largely defined by the jewish principles of faith rejecting any view of jesus as divine christ or son of god fals short being to hesitant perhaps simply judaism reject any view of jesus as divine christ or son of god judaism has no special or particular view of jesus with very few texts in judaism directly refering to or taking note of jesus and disputes al christian interpretations of canonical jewish scripture that alegedly make reference to him does a decent jobs but the lack of text reference and disputing christian interpretation are not realy the most important things for an intro i would love to hear some ideas for a beter topic sentence ,0
9386,18e83ad98dc94424,portal every time i go to create the portal on sydney it redirects to australia s portal what do i do i m wiling to create one and wish to be able to do so your help would be greatly apreciated ,0
95605,ffb11efd02250996,any bok that describes popular cultivars would have this information such as alan rogers bok huge flowers have ben developed in both tre and herbaceous cultivars as atested for example here or in any colection with the herbaceous cultivars of the clasic type that were developed to use as cut flowers such as sarah bernhardt which has flowers up to inches acros using the terms intersectional and itoh interchangeably some might beg to restrict the term itoh to a subset there are cultivars with more or les tre peony habit like souvenir du profeseur maxime cornu name simplified now to maxime cornu and those that die to the ground each year like bartzela ,0
144601,0f8fe91e90eb47f5, february utc i think you re going overboard with your original research claim here specificaly from our article on or the purpose of the original research is to produce new knowledge rather than to present the existing knowledge in a new form e g sumarized or clasified the concepts i present with the color ven diagram are not new and or xor i am simply presenting existing knowledge in a new form clasified by color and not even al that new as there are numerous color ven diagrams out there including this one using rectangles i stil find colored and striped ven diagrams more cherful and welcoming than black and white or even shades of grey btw i did a print of my ven diagram and it stil works in greyscale as the intersection prints out with darker grey than the rest of the shaded area therefore the stripes don t even sem necesary to overcome the greyscale printing and colorblind viewer complaints i wil now update my caption to indicate this ,0
126055,a22bcd1d79ca75f1,comentators can t use the word yid so this point doesn t work fans use the word al the time apart from midle clas guys over and they are guys as not many of our wives and girlfriends went prior to you rascals know ful wel that we say yids more than lilywhites at a ratio of about or greater yids should be given as the second most used nickname for spurs with a note about it being turned from a feble insult into a badge of honour and a caveat about being ofensive to some if we can get evidence that it is as widely used as i say i l find some when time btw check out the kits now you l be lucky to se any white at al at this rate light blue royal blue mauve yelow black and now and then traditional navy and white ,0
66440,b1c0624a5a9803d8,dangerous waves waves poise a serious danger to people and property even non tsunamis are quite deadly if the page is to be a fa it should have a section detailing the dangers i have started edits but can use other editors lemey talk,0
69077,b8cbe4d0fe989b69, utc i ve just done significant work on the article so manualy removed the old stub auto ratings january ,0
56790,97c2d5d6de970885,i think you lost your mind right after a block you make more edits that are not only anoying but against consensus ,0
58668,9d23342604e0f184,personal life this is the first such bio i ve read on wikipedia in which there is no hint whatsoever of a personal life is he maried single divorced is he gay bi straight any kids there s nothing there after more than two decades of being in the public eye surely someone msut know something about this ,0
24978,420c1ac391b9e8df,it means nothing to you because you have no clue about ancient history like i have no clue about the pacific war i used archimedes as a historical anchor so that historians know where we are in history ,0
60640,a257575ed2b1e0e4,that is not verification your unsourced edits canot be verified so unles you can prove them with an actual reference you should not go changing things period ,0
40823,6cef07c370ea646d, jefersonian model the article jefersonian model was recently deleted after discusion at its afd the deletion was aparently not fuly caried out as the redirect page jefersonian model should have ben deleted as wel the problem with the page was that it did not have citations as citations are a rule on wikipedia so that information is verifiable your profesors lecture notes alone do not constitute reliable sources as they are unpublished do you have sources that satisfy wikipedia s guidelines on reliability best talk ,0
153913,a4f75980d5298d00,i ve just redirected portrait mode and landscape mode here as wel the articles were to short and redundant with what s here ,0
139929,ecdb62538ee9c87d,in the future please consult wp don t be a psycho before making anymore edits,0
1082,02f516a2a8f57506,efects under dated june with one codicil of charlote dorothea forster grierson formerly of the city of dublin afterwards residing at four clarmont bank shrewsbury england late of carlile terace malahide county dublin ireland spinster deceased who died march at carlile terace aforesaid was proved at the principal registry by the oath of george abraham grierson of manor house malahide aforesaid esquire the sole executor ,0
102571,24f26de85fadb5df,teror is not npov get real milion people deported at gunpoint against their wil to remote regions to build socialism most survive to tel their grandchildren to cal this terorism is not npov bs comrade,0
158066,e8407e85dc44fb61,i wasn t stalking user active banana if you go through my edits you wil se that i asked him her to discus on the talk page of the articles and i barely got a chance to discus the rain article because i was blocked ,0
116420,6e5296b3d74c754a,p s how else am i sposed to cal atention to something if you hve blocked me for trying to edit the page,0
88505,ecc3e5dc978fcf04, yes as i said i ve never played the game so please take the spirit of whatever i write and make it fit i think your update is fine dude i m sure dayme would agre xenotalk ,0
91019,f37aed9538ab9f85, trivia section removed in popular culture dunkleosteus was the main apex predator of the fifth most dangerous sea in sea monsters the show counted down the top most dangerous seas in history dunkleosteus was depicted as being canibalistic and capable of bending metal in the dinotopia boks and movies a masive dunkleosteus dubed the fish by the krabs le and his son cyrus guards the underwater entrance to the subteranean caves that contain the struters and sunstones the devonian predator also made a brief apearance in the video game paraworld in the video game e v o search for eden dunkleosteus apeared as an enemy creature in the first time period and the player could evolve its jaws and body both being the strongest in those categories china mi vile s novel the scar features dunkleosteus where they are also refered to as bonefish in eco the dolphin dunkleosteus apeared as an enemy in the prehistoric levels ironicaly the dunkleosteus existed in the devonian period and the prehistoric levels takes place milion years ago they were already extinct during that time even its echolocation sprite resembles a shark the early playstation game aquanaut s holiday features at least two of these animals one in the far north within a den and one in the extreme southeast dunkleosteus was featured in the second episode of animal armagedon a dunkleosteus is rumored to apear in the upcoming season of the itv television show primeval totaly unreferenced ,0
95794,004ed0183241c412, ok sory i had no idea it was your article nobody wil make any further edits because you own it ,0
125933,a1906f832625b340,because he is albanian origin and grek nationality converted and serbian friend dodona,0
100187,185cd1790ffacf46,take a lok at he curent cabalcase htp en wikipedia org wiki wikipedia mediation cabal cases focus on the paragraphs i mention i hope you undestand i am a bit disapointed in my felow editors in my opinion edits should be based on facts peter mansfield is not the dominant advocate of the bates method acording to the information you wil find on the internet reviews amazon com and the thorougnes of his boks explaining bates work great you started editing the bm article speak to you son or not ,0
129742,b60588bece82f21f, the wikiproject universities newsleter isue v january the january isue of the wikiproject universities newsleter has ben published you may read the newsleter change the format in which future isues wil be delivered to you or unsubscribe from this notification by folowing the link thank you for your continued suport of wikiproject universities sage ,0
66127,b0cfec95c726a7e7,hinduism and sikh panth hey i put the reason up their im quite new to requesting a article for deletion but the reason is stil valid if not for a spedy deletion at least it wil stil be put up for it july utc ,0
4098,0af177e77102c7b4,thanks hi david thanks for taking the time to write such a thoughtful analyis at talk depoprovera and for reminding me it s guy fawkes i fel that i don t ned to asure you that i wil not be ofended in any way if you restate your position from our earlier discusion re pfizer lacroix bmd in the curent disputebut just in case please be asured that i wil not it might actualy be helpful to have other people than mastcel and i making the argumentsperhaps more input should be solicited elsewhere as wel if not enough editors contribute in a wek or two wek s time i wil be slow to respond disengaged on the depo talkpage in hopes of keping things col while stil continuing to advance the discusion there is no hury and deadline after al i don t know if you ve ben folowing the discusion at emergency contraception but mastcel s first post to depo ocured les than minutes after the conclusion of this exchange it sems unfair to acuse him of harasment or wikistalking but it also sems to me that he arived at depo already quite upset confrontational etc because there is even the posibility that there is a causal relationshipi e he is angry re ec page and folowing me to depo and dalkon shield to expres animosity i think it is beter that the depo discusions involve plenty of input from other editors remember remember ,0
56851,97f3f419551e5f7e,um the article uses imperial measurements not si ones some translation is aparently in order anders t rlind,0
65619,af8ab606441e0043,admin conspiracy it sems like the admins are abusing their powers since my acount has ben blocked from editing anything i canot even edit my user page also since my acount is locked i canot talk on the talk pages ,0
145886,23c2c5d345a4f3e6,i hear that mac os x is based on multics hi i heard somewhere that mac os x is based on multics i think it used to be in this article right now it says that it s based on unix even though it s based on nextstep which is based on bsd ,0
127561,aa3691e6675f93f6,sources there are no sources on this article could the author ad some ,0
66120,b0ccc2ee778d32fe,for the record i did have a valid reason for removeing the section i did which was on the discusion portion of that page is a fucking anal control freak like about a milion other wikipedia members ,0
63240,a93ab1a4cf45b147,zordanlighter and whistlingwods socks of user varkey ,0
11679,1edc26100099a8f4,i don ge it wat r u talkin bewt ,0
96242,02c4edaae5ee662c,first of al your second statement is irelevant since at the moment i canot edit anything perhaps you could conduct a proper review seing we re becoming god friends ,0
