,id,comment_text,identity_hate
92381,f70158702dd58e11,reforming wikipedia is an imposible feat i fail to se positive improvement on articles i find it remarkable that so many kep reverting so much the ability for growth is stifled i have sen of maya boks and articles use ahau instead of spanish ajaw yet the editors of wikipedia like to stand out as diferent only a hispanic would promounce ajaw as ahau is wikipedia starting the new favored way i find that s what hapens to words in the s the egyptian god re was speled in british maner where re is pronounced as ray and it refers to the sun on days where there are rays of light to cast measured shadows so the americans changed it to ra and no one says ray they al say rah do this for years and its a wonder anything is truth and how we ever put up satelites to talk on cel phones so we can al misunderstand each other even in one same language can hearts of men reform please prove my doubts they wil i think truth is stifled and smothered war exists even without religion because religion is not mere organized armies religion is also mere individual political belief or personal concepts of what is true and it wil raly people it does right here and in chats and in buletins woul not be caught by name on here you al make me shame to be on candidate for improvement ,0
23349,3da9dc936a56f8f0, please do not vandalize pages as you did with this edit to jonathan grof if you continue to do so you wil be blocked from editing ,0
144110,07fc583ad6d58730, that s a personal atack lol it s obvious that you just have a vendeta against a poster you have made false acusations against me that dive much deper ,0
10739,1c64a9385b3f2190,from many years of reading lovecraft and al the others my take on pronunciation is nuh yarl uh tho tep ,0
53287,8e6f827bed15f861,wel since the show is on animal planet whom do you think wil have the best information the people who produce it or just some other folks out there it doesn t take rocket science to tel me that i d probably want to lean towards the number that the producers say it is just a litle bit at least ya know ,0
116937,71110bcdc3db3039,my friend you don t have no thing to do with berbers please contribute in your domain like this you just interfere with making this a beter article ,0
92012,f5fcb3d884debacb, ron you make the bold mistake of editing and deleting information aded to articles where you have no level of knowledge on the actual topic you also are a very por judge of what is god informative writing and what is not you apear to be a spoiled brat with absolutley nothing to do in life but make unfounded disruptive edits with his time aka no life who are you what are your credentials and please don t consider retiring do you are a sily and smal man hiding behind a computer scren can we have a vote on that ,0
57776,9aa0e9243d80490e, you re not helping me user zora right now i don t want to hear anything other than an explanation for why it s okay for user khoikhoi to just go up there and remove the dispute tags placed in by others but it s not okay for me to replace a dispute tag with a one that beter reflects the situation we re having talk ,0
99045,11e6f117a0d1a94c,stop it no one is block evading if you remove my edit again which had an oficial twet confirming such an air date i l ask for you to be baned ,0
116815,7071a7a118813da2,what the fuck ur a dick urv never even ben helensvile ya momas boi ,0
116319,6dd31c4d19355dfa,no you a hole i am done with you,0
144018,066e838310ebd285,again if you lok at the history of you wil se the edits are generaly non productive or trouble causing loking into the hdayejr and other pupets wil clearly indicate the said user not sure who trevor is but i don t think identifying people is not permited on here i gues the montgomery county courts ned contacted ,0
35851,5fca282ca4f853a6,if that bok was a joke why the greks kiled aristidh kola he was arvanitas think moe think ,0
119124,7cd03d2296132cb4, spedy deletion of joe zoli dingley a tag has ben placed on joe zoli dingley requesting that it be spedily deleted from wikipedia this has ben done under section of the criteria for spedy deletion because the article apears to be about a person or group of people but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia under the criteria for spedy deletion articles that do not indicate the subject s importance or significance may be deleted at any time please se the guidelines for what is generaly acepted as notable as wel as our subject specific notability guideline for biographies if you think that this notice was placed here in eror you may contest the deletion by ading to the top of the page just below the existing spedy deletion or db tag coupled with ading a note on the article s talk page explaining your position but be aware that once taged for spedy deletion if the article mets the criterion it may be deleted without delay please do not remove the spedy deletion tag yourself but don t hesitate to ad information to the article that would would render it more in conformance with wikipedia s policies and guidelines ,0
65327,aed200739f484219,get in the ring ,0
108890,462797d588ad241f, til now since there was only case action in the page nobody objected to this there is also a balanced presentation of tu nor already in the article so why did you delete a very specific court case in the article it was already there since deleting it when grek cypriots lost the case is not the wikipedia s neutrality principle ,0
135726,d5d8c97310aebbdb,just in case you don t know it you probably do but just in case i almost always find the language log blog entertaining ,0
140140,edea0b2150524bfe, htp w webcitation org ,0
61070,a382d805b4e23d97,it s unlikely that the cn article can be considered an independent source as it s writen by the creator of the language nonetheles i acept the points you ve made ,0
145695,20bf49fece0cc250, balkan language union there was certainly more than stage of the balkan language union the hypothetical ancient stage was what i was refering to daco thraco protoalbano greco not the dark age or medieval period but okay since most linguistic references don t afirm an ancient balkan liguistic union the removal was fair jan utc ,0
87964,eb42c7de94398b0f,you are involved in the cult of wikipedia this brings you into a feud with al right thinking people i am not insulting gronowksi he is stalking murphy he is years old his arguments do lack inteligence i do not have to be kind with an idiot the fact that i am stil born doesn t mean anything i d change it to dickhead it is just a handle and has no meaning it was refering toe the fact that the cult has baned me virtualy everyday since november and yet i am back again within a day why because i walk into a cofe shop and i have a new ip and new name it is not civilized to ban someone who is standing up to a stalker you baned me and did so glibly you didn t even warn me that gets you into the feud on to the shit list and part of the problem murphy is not a public figure if you want to delete the article go ahead but if you want to kep it it is not going to be acording to the standards of a year old canadian retard you want to unban me and save me the trouble we can move on or not that s your cal like the blib baning itself was ,0
31098,529c5f28a7b3748f,adminship i don t know if you ve ben asked this previously would you be interested in adminship the project would be advantaged giving you the bits kind regards ,0
152457,8db6590cd647c921,rambling man talk march ,0
63862,aade001dbec6ef5d,i intended the coment about multiplicity to be an exception to the first line about quadratic convergence you are corect that this is les than clear your sugested phrasing is fine durand kerner is newton s method simultaneously on a vector of rot gueses with the derivative of the polynomial aproximated by the derivative of what the polynomial would be if its rots were the curent set of gueses this permits a lot of redundant computation to be eliminated and the algorithm paralelized if f x is a degre polynomial and p q r s are rot aproximations the aproximated polynomial is x p x q x r x s and its derivative at p is p q p r p s so a durand kerner iteration for p would be p p f x p q p r p s and iterations of identical form for q r and s folow imediately you are corect this loks a lot like the example given in the jacoby s method article ,0
17388,2de2865587b56b15,i l try my best to drop down to your level hopefuly you can comprehend that the movie is the source for many of these you don t ned a weblink for everything on wikipedia god example is the lawsuit the lawsuit itself is the source things like the budget and the cinemasacre thing would ned direct citations but by al means kep doing a broad deletion that s what wikipedia neds ,0
148400,4bce62ef091abced,stalking harasment what do you cal it when chz deletes my contributions to the softimage page out of spite hypocrisy and favoritism sem to run rampant on this website ,0
33378,58fbee3ef3200277,alright francophonie a la prochaine hey it s late here care to hold the fort i know you re going to invite your young and lively friends in but please don t let them take the silver or break the china ,0
151523,7e9df80623ce2001,col although pixie geldof was such an obvious kep that i don t se the problem in fact as a non admin i can only do realy obvious keps i can se how comenting and then closing might be more problematic if the nomination is more controversial though ,0
95760,001e8f4ea58f223e,biography in a carlito was doing production work for local artists with his keyboards a few months later he was introduced by a friend who was also an producer around the same time he met four friends vinie base chino and pat who were local emces and a singer in the conecticut area and joined to become the group known as tru saga he then began dj ing for them at shows and produced a number of their beats on underground records as an up and coming producer he released a album of carlito s way this album began what is now a regular trend a carlito has a smoth and soulful production style that relies on samples from artists such as de edwards and curtis mayfield he atributes the bas lines that he uses in production to dj premier pete rock and heatmaker the producer continued to produce for tru saga and many other hiphop artists groups including krs and many more a carlito stil resides in conecticut he has anounced his new label mi gente and is stil with tru saga records he son wil release his second solo album entitled carlito s way vol ,0
72332,c19b43a523ef5947, is there anything left to adres in this section or is it ready to be archived talk ,0
129268,b366b590c19f9dea, denis i d realy love to hear an answer as to why my coal edits are relevant here i ve stoped editing coal and this consitutesdouble jeopardy since i ve already ben punished for this and have done nothing since then dan is also mispeaking when he says there were blocks there were and one change of block setings unles words no longer have meaning to quote that great curmudgeon antonin scalia that means there were blocks not and this one is somewhat strange since i sem to be geting blocked again for the same problem obviously my edits have improved from my first wek at the encylopedia but i kep geting unloaded on for my youthful indiscretions also has ben folowing me around reverting my edits since i first did her the indignity of ading a minor brief referenced note on sigmund freud s theories to her beloved childhod page which has litle to no useful philosophical material and yet is clased as a high importance low quality philosophy with beging for improvement if you can improve this page please do so it has litle or no material then afterwards she began to folow me around to other philosophy pages and reverting my work with dishonest coments in the edit sumary given as reasons yes i did get anoyed at this but i think it was rather uncivil to tel a new editor that their edits are por pure and simple don t you especialy when she doesn t sem to actualy poses any abiding interest in the topics i edit other than the fact that they are my topics and she wishes to se me be anoyed and removed from editing this website i d realy like a response dan since i don t se how the coal quotations from prior to my previous block are germane at al here ,0
48622,820781105b608119, on the creator the demiurge is an expresion of philosophy in that it is a grek or helenistic cultural concept this means that the demiurge is a cultural concept from the greks who did not believe in the empirical existence of nothingnes as non substantive ex nihilo they treated nothingnes as a substance caled aether the greks as pagans and pagan philosophers did not believe that you can get nothing from something therefore the creator had to create from something plato it was the god aristotle it was energy plotinus it was force these are ontological noema that create consciousnes in humans this arises from the unique esence of grek or helenistic philsophy treating the natural physic and supernatural metaphysic as extensions of human consciousnes so everything that can be talked about or experienced stems from human consciousnes and therefore must be expresed from a anthropomorphic perspective god or gods can not be anything outside of human that s why zeus and the gods are flawed as their flaws reflect in man and mankinds flaws reflect in them the demiurge as a phrase is creator and nothing can be created but in the way that mankind creates the grek orthodox christian god is not relatiable to the actus et potentia as the roman catholic god since god in esence is not action or inaction or potential nor inpotential this would make god s being esence or substance comprehenisible and that then is not the ortohodox christian god the christian god is not one the monad or unity acording to st dionysus the areopagite orthodox christianity did not have the same god therefore the concept of god uses and has familiar language betwen helenstic grek and byzantine grek but in esence substance is a diferent concept of god in grek orthodox christianity which iamblichus kinda tried to graft into neoplatonism after the fact god is in and outside the universe god is made up of a substance that is beyond substance since god s consciousnes ontologicaly is hyper being meaning that god as a substance can not be detected nor contained now this was dependent on the concept of hypostasis imanence or existence cataphatic the pagan philosophical god was a detectable substance that al things derive from and reduced to the orthodox christian god is a hyper substance that is not empiricaly detectable mankind has to be altered in order to detect it since the god in grek orthodox christianity in his trinitarian completenes uncreatednes does not have the same consciousnes as mankind did not share mankinds consciousnes until he became a human being aka jesus christ the reverse is only true in philosophy since in orthodox christianity god as a whole has a consciousnes which is completely unrelatable to mankind philosophy god and mankind have the same consciousnes and roman catholicism and protestantism treat god ontologicaly very much as modalistic like sabelianism which creates also a diferent consciousnes orthodox christianity also rejects this as anthropomorphic izing the christian god which can only come from not actualy having experiencing the christian god theoria and only experiencing the template in your brain or intrinsic god of philosophy ,0
106569,3a06df1f0a25fb43,stil blocked from editing mainspace ,0
17562,2e6ea0dd72d29f0b, a barnstar for you the modest barnstar in recognition of al the work you ve done lately ,0
148799,524722d609849c3b,the cordinates at the top are perfectly ok latd latm lats longd longm don t know where you got the siera nevada mountains cordinates from no corection necesary ,0
25749,44254b4f49bb7e71,first of al blocking me like that was not right you should take into consideration of what i have to say if i believe this guy has racist intentions in what he s doing am i not alowed to point that out do you neil know anything about turkish asyrian relations did you know that they ve comited genocide on our people asyrian genocide and that they continue to deny it to this day there s a god reason why he want those asyrian political user boxes deleted it s because he ses it as a threat to his country please understand what i m saying is not personal atacks i believe he has a something against asyrians and kurds because he s turkish the fact that he s trying to limit our right to frely expres ourselves politicaly and delete our political standpoints is not something that should be taken lightly i m not the one out of line here talk jun utc ,0
109272,4864737818d90bbc,thanks for you reply here and apologies again for my disorganization and tardines in fact it was more dificult than i thought to find something useful and i was stil loking for a god quote to include but i think what you have put above is fine acording to an advert on of the panurge le cid avant scene bok the asociation was founded in l avant sc ne op ra panurge le cid l avant sc ne op ra paris i think most people ended up with some clas of l gion d honeur so not realy esential i did not notice that he has the category i wil try now to improve some of the related articles ,0
100550,1a3d135b8d739a79,a variety as in kind of hope perhaps ,0
107046,3c5b10f972803721,the article was just fine as it was stop changing it,0
9045,18120cd2f4d3dfdf,we were wining if stupid doug weler hadn t caled for an rfc the infobox would ve ben restored and you ve goten learn not to give up not til the very end we can stil win al i m asking is for both the warbox and the template to be in the article come on don t throw in the towel yet ,0
82847,dda92992f560e640,public apology i hereby make a public apology to user docku for this coment i sincerely regret the genuine hurt and pain it caused to you and i shal do my best to refrain from making similar coments in future,0
104879,311b630e6db94772,proposing to merge list of basic clasics topics to clasics seking concensus on proposed merger at talk clasics chers ,0
68208,b67bc532c6ce1aac, i haven t ben around the page much lately sick of hagling over trivialities but the last time i checked the lead was largely the one writen my mathsci which i had tweaked a bit after the mediation was over as for my redactions they were surgical carefuly removing personal coments without afecting the meaning of the sentence and mostly afected technofaye whose mouth consistently runeth over i redacted mathsci s coments or times as wel as coments from several others it had no impact on the discusion except to remove inflamatory wording ocam arthur is trying to insinuate that i m guilty of some sort of malfeasance without actualy coming straight out and acusing me of malfeasance because has no evidence or even a decent reason to believe that i ve done something wrong plus he thinks we re al to stupid to recognize that he s being uncivil when he does it indirectly like this if he wants to make an explicit argument against me out of this mes of hand waving let him as son as he does i l take him to ani and request he be blocked for gros incivility if he just wants to kep insinuating then he s got a tothles argument that you can safely po po in proper victorian style ,0
73010,c35a97b43b600d4e,my understanding is that i can list and apropriate any item article or not for the projects that i have ben taging for and as a consequence there are specific non article category pages my intention for the tasmania and indonesia projects was to go through and make an evaluation of underpopulated or risky categories that ned either populating or removing sigh a thankles task but nevertheles the few who understand sem to se some value in it i supose its my dislike of seing red discusion labels at the top of the pages chers have a safe wekend suro,0
14481,263bbdf9f133d0cc,i ve got nothing else to do so i wil continue moping user big ,0
14527,265928e57cd14226, user aspects your wrote on my talk page the folowing paragraph blocked for this personal atack you are now blocked for hours talk please open your eyes if you did you would notice that guy or gal i m not sure at this point is dedicated to anoy other users as deducted by the number of complaints insults in his her talk page he she is even proud of doing so he she adopted a phrase i had delivered as an insult the tireles destroyer showing he she actualy likes it one wonders how such a malicious and twisted person ever got to be apointed as a wikipedia administrator don t you have rules for filtering rable from hampering this encyclopedia it would sem like al is set up to promote such situation ,0
60226,a130f1b10624b236, wikiproject germany invitation helo i d like to cal your atention to the wikiproject germany and the german speaking wikipedians notice board i hope their links sub projects and discusions are interesting and even helpful to you if not i hope that new ones wil be wikipedia wikiproject germany finger on pulse wikipedia german speaking wikipedians notice board finger on pulse ,0
58445,9c863e123c3e25bb,resident evil referance aroud the end when the trops arive on the trucks there was a logo of biohazard this is what re is caled in japan should this be aded in trivia ,0
79835,d5a09bed535d200b,i have put the catholic and eastern orthodox view first of al in order to make the first paragraph easier to understand also transubstantiation and consubstantiation are now at the end of the intro anyway i think the article could do with a litle polishing only as regards to style structure etc hope the above helps dec utc ,0
87852,eb049447ba5e0c33,citations i ve aded citations for the formula moving to melbourne and the state bank colapse the citation could be beter and the other could posibly be merged with the one from the economics section beter than none though ,0
140164,ee07c03d0a609b34,your point about notguide is god but not censored is not this isn t censoring secondly your about printing is god if i was printing an article i would expect to automaticaly get the ful captions and you don t talk ,0
133159,c8690c8ce22336a6,have edited for notability why does the version kep geting reverted ,0
123988,972e41941b6093c2,polbot and species thanks for the fedback i left a mesage at my talk page talk random ,0
85387,e463cae0b21ed951,atack anyone who cant fight back,0
42466,715645964281104b, helo first of al the corect date template aproach in the english wp id day month year not month day year about your doubts that s why i wrote however and you removed it it implies he broke his contract with h rcules to move to valadolid i have already asked for asistance to clarify that bit of his coach being excited i don t think it should even be part of the storyline but i left it stay out of respect for the user that inserted it last but not least i have tried to reach a compromise betwen your storyline and mine please leave the curent version be atentively from portugal ,0
100147,180c91cdcaa7fe20,or lets say a warehouse ful of microsoft products al of a suden self combusted and emited a dark ominous cloud of smoke and carcinogens over a mile area i think the microsoft editors would mention it ,0
101972,21b8fb288f0943c3, thanks fae this campaign has ben a great learning oportunity for me talk ,0
61865,a58c18f08c95e77c,it s a joke oh please alonzo haris cruela de vil tom powers come on guys where is lex luthor ,0
64681,ad1d36144163b492,fuck of change was made after my post ,0
68347,b6d5599fb2930bb3, timeline for users ignorant of history this is probably a stupid question but could articles dealing with broad western chronologies like this one incorporate some kind of overarching timeline template to contextualize epochs like late midle early modern renaisance clasical relative to each other i realize these terms aren t precise or rigorous but they could stil be depicted on a chart that would realy help out users like me i d be hapy to make and post this template if someone could wiki me up with the relevant periods terminology and dates ,0
86475,e74bdf0e455be250, june utc hey fuck you twat mod or not you are an idiot just like tjis hater moron chers bastards ,0
67318,b41f9b5997324497,hey yeah we col hahah,0
95134,fe52c8bd4af8d936,no thank you i have beter ways to spend my time on wikipedia than inserting pety jabs into articles about liberals what i do consider vandalism is the repeated removal of the content tag that i inserted several times and i find the tone of your reply to be verging on uncivil and insulting ,0
65827,b0060396cca78479,this adres has ben blocked for hours for being used for evasion of an existing block se wikipedia blocking policy evasion of blocks ,0
33043,57eece51e051e944,donald g tronstein i was wondering if you thought it would make sense to create a page about donald g tronstein se his obituary in the la times and he is also mentioned here here here his son mark is now president of the rodeo drive comite i know you managed to flesh out fred hayman so i don t know if the same could be done here otherwise it might be worth ading some info about him to rodeo drive what do you think ,0
142778,fb992abddc1990a8, said he unblocked me early but i m stil unable to made edits ,0
152497,8e553742bd80bdd3, hungaro croatian reign in order to response some historiographer who deny existence of kingdom of croatia i qupted some veryfieable sources the time history of the world edition isbn pages name croatia is displayed on the maps the world bok encyclopedia volume isbn pages in kalman the king of hungary also became king of croatia thus creating a political union betwen croatia and hungary that lasted for more than years despite this union the croats always kept their own parliament caled the sabor encyclopaedia britanica edition vol croatia became a kingdom in the century and in the ladislaus i laslo i of hungary asumed control the ensuing union with hungary lasted for centuries during the union with hungary croatia retained its own asemble the sabor and was legaly an independent kingdom u digital edition of britanica ultimate reference suite u croatia retained its independence under native kings until when the crown pased into the hands of the hungarian dynasty the precise terms of this relationship later became a mater of dispute nonetheles even under dynastic union with hungary institutions of separate croatian statehod were maintained through the sabor an asembly of croatian nobles and the ban viceroy in adition the croatian nobles retained their lands and titles so mr giorgiorsini novanova purger or however you cal yourself this time and your companions giovani giove i do not where have you picked those historiographers who deny the existent of kingdom of croatia are they experts like arigo petaco or you just fabricated your own quotes ,0
151240,79dd544a40015855,sdfhy mhy stshy ur face is,0
50363,86a124980b9b0be6,mariage shouldn t this article discus feminist s views on mariage especialy criticism of it which has ben part of feminist though from early on ,0
49780,851b7d369ae66638, no i am not kimes as i have stated i am merely a scholar of several wel known court cases one being the sante kimes court cases can you please define what you are refering to in your post if you are talking about the paperwork for the slavery apeal if so court documents in the us are public information that any person can request from the court that presided over the trial and apeal i am not sure of how i can present paperwork in my posesion to wikipedia as a source sugestions i sem to remember finding evidence of the apeal online some time ago but wil have to lok for it as for the other items i listed in no news report or bok does it mention any charge or conviction for arson for sante kimes this is just simply misinformation likewise for the rest of what i listed if you have any other questions please ask and i wil do my best to help as a side note i would like to mention one item you wrote especialy if you are in fact a convicted con artist and murderer there is no actual criminal charge of being a con artist therefore a conviction is imposible ,0
15959,2a177ad512458c20, the definition of injury certainly comes into play i hapen to have fop my jaw fused likely due to a dental procedure my kne which hapened after my jaw was due to an incident in hawai involving a minibus with a rental car company my right leg is now going through an episode that does not corelate with any remembered injury or strain steve ,0
100,003f698d06c9b180,however the monlite edit noted by golden daph was me on optus wake up wikis so funy,0
26704,46c3b897af3cf821,hey a bitch deleted my episodes ,0
129489,b4a72a337508478d,beth milstein did apear in the credits as head writer it was anounced on that higley was dol s co hw but when dol s last non scab ep aired last month higley s name stil did not apear the other hw s for other shows past present have their names listed when they first last began lml began as y r hw on but it was anounced in the early winter of i know u don t se my point of view ,0
60415,a1bd5b50d7b1834f,wow didn t mean to start a war sory ,0
144229,0a15f525cb3cc49a, copyright problems with image mke skyline jpg an image that you uploaded image mke skyline jpg has ben listed at wikipedia copyright problems because it is a suspected copyright violation please lok there if you know that the image is legaly usable on wikipedia you may have to search for the title of the image to find its entry and then provide the necesary information there and on its page if you are interested in it not being deleted thank you talk ,0
1260,0362add8c95bfc0b, silesians andrew i have not made any coments out of a desire to provoke you i have ben editing this article out of a desire to ensure it mets the standards and conventions of the english wikipedia i am sory you had a negative experience with the german wikipedia but that is a separate project from this english project asuming god faith is a fundamental principle of the english wikipedia i advise you to give editors a chance instead of asuming the worst i inquired about silesian polish because silesians are sometimes considered a separate ethnic group i am not sure what you mean by reverting the article upside down my editing has ben done to ensure that its formating and style is consistent with other biographical articles as i do not anticipate being able to copy edit the article further i am removing it from my watchlist god luck with the article olesi thanks for you coments and in fact fruitful discusion you are right that the work of a person is most important however there are much present and past propaganda which destroy the peace if only some people would show objectivity and patience as you did it could be clear up to mention nationality is however important since exceptional individuals inspire new generation of a nation unfortunately nations or ethnic groups wil stil exist i have to hope for peaceful coexistence of them and fair competition sems to me that competition has to exit to best if for fun only i am conscious that english and german wikipedias are separate projects but you se when i aproach german wiki dzierzon article the polish relevant article was atacked by some german silesian polish guy it cost me more then here on en wiki to setle the pl article wel so sory if you did fel bad about my atitude posibly i explained more my excitement with silesian is in short like this originaly they were slavic tribe spoke polish as i mentioned for some to hundred years there were under german governments they had bad time as you posibly can imagine many of them maried with german and were are of course confused who they are you know the presure on east of resilient nation and of course polish german conflicts continued finaly in poland returned and become new problem for some of the natives even those who honestly considered himself polish silesians at the end of war could be persecuted there in poland was complete disorder soviets and comunists arived most of them real simpletons any way national government just pro soviet mafia was mostly ocupied with fight against democratic oposition polish borders were shifted we lost some of our area and milions of people from east teritories moved to present west poland you can imagine that most of them were not intelectuals at al some of them completely simple people they spoke diferent polish dialect also on top of this in the post war pro soviet atmosphere criminals found god playground wel i do not know if you are familiar with criminal minds unfortunately i am this is like gangrene on fresh wound literaly thus many of the native silesian could be rober in poland which they wanted so much i believe that in such conditions many simpletons could use the oportunity acusing natives to be germans now the present time some of the falsely acused people remember the tragic experiences and want rehabilitation and apology they could be absolutely right however there are many germans who want their property back and some just using oportunity to stir in internal polish afairs despite the final border agrement betwen poland and germany signed on november and governments efort to improve relations finaly i have to say i beleave that polish are hospitable and very often na ve not many realize that politic ned caution those who realize that have a hard time to wake up the na ves some procentage remember lectures of history and objectively to many germans are toublemakers i am also convinced there exists something like national character you can have obviously you own opinion let me have my own returning to silesians it is something close to squaring the circle i wish the true silesian al the best but i do not want fith column on polish terytory in adition sory if i used posibly ofencive reverting the article upside down that was in the heat of the batle wich i stil have with ge wiki they just arogantly do not answer if they do not like and refuse mediatior at any imaginative pretext that sucks sory and thanks again fel fre to contact me any time you ned best regards andrew december,0
95292,fec593b35de58c1c,whats next your going to ad the template to the achaemend parthian and sasanid empires to or what about the rusian empire are you going to put the template there to ,0
31738,544d89e24d38a2bc, help helo roger i m the new wikipedia registrant who aded the mahiole link on which you comented another wikipedia editor simple bob deleted this and other contributions i aded claiming them as spam i m confused as to why since al of my links were content relevant to the pages in which they apeared can you lok into this i understand the ned for vigilance against spam on wikipedia but fel simple bob was in eror to treat me as a spamer i m not seling or promoting anything simply linking to information on pages which are lacking in adequate citation thanks r ,0
128926,b17d92fb6e38e375,an i was wondering if you would agre to stop editing reproductive rights and female genital cuting during this period of dispute resolution i have disengaged in a gf atempt to de escalate the situation would you be wiling to do the same i have made a similar request of copertwig ,0
59069,9e365661f1ec8a0c,no singers here i gues she may wel have a octave range but singers are defined by their efective range not merely the pitch boundaries of their natural range including the falseto however carey is a phenomenal singer regardles of her ful range hel i have a range of over thre octaves but i m only efective in slightly under two i e i can realy only sing in my efective range i can reach the outer limits of the larger range but i can t sustain pitch acuracy or handle any considerable length of melody again regardles of her range she s proved many times over that she is efective in most of her range vision of love remains one of the most remarkable vocal performances i ve ever heard i d love to hear her sing some of hildegard von bingen s music she s probably the only popular singer who could actualy do it with ease btw bilie holiday was one of the greatest singers yet her ful range not broad some say only about an octave and a half and she packs more meaning and soul into her renditions than most beter endowed voices range is no determinate of anything but boundary conditions the real news is what gets done within the given range of course again i think mc is simply phenomenal in that regard oh one word more re range and i m gone captain befheart is also said to have had an enormous vocal range i love his music to but he was no mc ,0
98785,1071c865b73f2da0,list of danish monarchs anyways it goes from gorm the old to harthacanute nov utc ,0
20984,3762cfcc6eae8338,silines you edit waring jackas,0
65642,af99aa949c081eed,hunter i removed hunter from the description of bo tes because in my experience i ve never heard it caled the hunter i have heard herdsman and bear watcher but never hunter if someone can come up with some evidence then sure but even then it may make more sense in the article about bo tes ,0
79030,d3817941e63c48f6,i didn t create that article you and the whole afd system are confused ,0
145707,20e785fde7d8f9f8, this page once was just a thriler film why not let it just this wau if it is horor we put it in the category section we don t have to put horor in every film that has horor elements btw the silence of the lambs is not a horor movie ,0
112794,5b6285c14659543c,pentagon here we go again i have just uploaded files i think i have sucesfuly found out the author of the photographs though i don t know the licensing details please tel me whether any of these images are suitable for uploading on to the site i emphasise i only want to ad photographs and measurements of the crash site therefore do not understand why this material should be labeled conspiracy theory thank you,0
142176,f8785162bb1de582,photo size noticed that you changed the phot size back to default on the b survivors article when the coding is set to the default mode often the caption get wraped i found at is usualy enough for the the captions to remain stationay under the picture,0
6880,1260de6f9d9de88f,as a start here s my best gues at the variables software version cue bridge tab maintainer adobe development status not sure is version cue stil around is it now caled bridge tab repository model tab concurency model license comercial platforms suported tab cost ,0
150897,73cc5e2c64247c24, template box ofice bombs list as a template dependent on a deleted template it can be safely spedy deleted per wp csd ten pound hamer what did i screw up now ,0
91679,f51bc7e49bb051c6,there are two sets of guidelines geting confused here one is for links that exist alone in the external links section of an article and the other is for links that are used in citations it s the later case where the link should be kept around as a breadcrumb for other editors verifying the information talk ,0
56494,96eaa862a5a8e0c7,if you lok at the macedonia article future sunrise makes a reference to it around the time the name of the article was discused laveol i meant every word like i stated your goal is supresion and for you to play it col doesn t make it any les truthful,0
146051,262c9bed72e1855e,thurman hey on the page about your nephew the record the neds to be done the right way i m going to do more fight and if u want to ad more of them do it the right way and any other info neds a source or i l have to delete it talk ,0
37356,63bcc83435ac8ce4,including finalists,0
48707,8238cf4342b1d1ae,london do you considered london to be the most populated city in the eu if not then which do you consider to be ,0
119251,7d7ea931d798788d,gayaza is gayaza located here can we get an article about it ,0
87737,eab31a2c1cce03b3,no personal atacks you falsely cal me a vandal and you have the godamn nerve to whine about personal atacks don t pretend everyone but you is stupid talk,0
51709,8a511977fadcfb76,a big part of the isue is that the oil that is produced in saskatchewan is not wti west texas intermediate but is rather a heavier more sour oil that generaly neds to be upgraded at a upgrader prior to being used to produce traditional oil products like petrol diesel fuel etc the charts and website you are refering to use wti as the reference benchmark obviously in an abundance of the light and swet wti grades in the marketplace the heavier sour grades of saskatchewan oil and bitumen have substantialy les value ,0
66848,b2df904f55683511,i give up dancing on the heads of endles pins when the conclusion is foregone is not my idea of fon ,0
137815,e17780d52663b05d,edit request there already is a primary topic at division bel further there is a conflict because division bel and division bel do not lead to the same place this disambiguation page neds to be moved from division bel to division bel disambiguation to resolve the isue as an ip adres editor i canot do this ,0
60623,a24c88928c17508f, the spirit rangers ok we sem to be having an edit war with people removing the spirit ranger info they have apeared in the show already and the new episode has aired on jetix xd which elaboartes further that the spirit rangers are projections of the masters spirits and the masters are god an argument was made that they probably wouldn t be around after this story arc was over wel cat ranger and nova ranger only had one episode apearances and are listed as rangers preview scans in terebi magazine show the spirit rangers fighting agains the rinshi with the rangers so thye wil be turning god images of red korag from the same magazine were used to ilustrate that korag would be joining the mystic force rangers long before he actualy turned into wolf warior but we have to wait two weks before i m proven right and get to repost this information there is no reason to kep removing this information at al it is factual and taken from the very show that al the info on this article is taken from ,0
44456,76b9b8b6d63e196d, october utc i first sent you mesage then after that created a section regarding my edit in the talk page and deleted the content once again after which i continued to receive warnings and reinstatements of the removed content at which point i decided to escalate the conversation to the specific user s talk page if there is any isue related to the timestamp of the section i created in the article s talk page i edited the post with the signature buton at a later time because i had forgoten to when i initialy created the section i wasn t intending to create any edit wars and my direct asertion to another user was only because my edit and talk page section were being overloked ,0
53685,8f7b95dbed83dfa6, here text of the admin how blocked me are highly uncivil and you wil be blocked from editing if they continue after this i stoped being incivil despite being confrontrated with propaganda ,0
