,id,comment_text,toxic
124297,98edf51257ab87d8,another tip when you re checking infrequently over extended periods like this once you have a known god version make a smal edit useful if posible so that you have a sound base point to use as a reference the next time you check ,0
24405,407dd1d5411b3533, exactly i don t own wikipedia or have the authority to randomly delete articles we have discusions then we build consensus that s why i m discusing you here other posibilities such as merging these batles to related articles please do not take ofense as i sense a change in your tone to answer your question we require multiple sources so that we can write a reasonably balanced article that complies with wikipedia neutral point of view rather than representing only one author s point of view this is also why multiple publications by the same person or organization are considered to be a single source for the purpose of complying with the multiple requirement wp whyn lack of multiple sources sugests that the topic may be more suitable for inclusion in an article on a broader topic it is comon for multiple newspapers or journals to publish the same story sometimes with minor alterations or diferent headlines but one story does not constitute multiple works several journals simultaneously publishing diferent articles does not always constitute multiple works especialy when the authors are relying on the same sources and merely restating the same information similarly a series of publications by the same author or in the same periodical is normaly counted as one source wp gng fotnote i apreciate your work truly i do that s why i didn t afd them right ahead i wanted to have a thorough consultation with you being a longtime editor after al have a god day i wish you reconsider ,0
128136,ad472e5bf2c6c4b7,highlanders hey shude i wil have a god read of it son thanks for the mesage ,0
31825,548e1e1cb06a18eb,they are not notable for the mere fact that truthers are hostile to the theory they are notable because some truthers proposed this theory and it was covered in various news outlets discused on virtualy every conspiracy theory website etc as the article here points out many truthers are hostile to this theory which is notable but s not the primary reason the no planes theory is notable so again i agre it should be included in the truthers article but it certainly shouldn t be removed from this one ,0
6686,11d0820a81eb5368, thanks for your work on this by the by when you revised your closure remarks you said you moved it to california adventure instead of to disney california adventure as you did and as was the consensus in the discusion minor detail i know i m tempted to fix it myself but was afraid i d be steping on toes ,0
94384,fc66b65784ad7d7b, s he who speaks the most and brings the most friends to the debate wins that is the way of this topic there are two click able items on the welcoming webpage of ms wels own site one to info about her as mary an one to the aforementioned statement that s gogle reflects that of the top searches starting with dawn wels before her biography comes arested now years later she remains more famous for the arest than anything else searches and and al are about the arest mary an and giligan s island don t make the top so much for the real world consensus has its place but here on this topic it is a synonym for bulying ,0
113669,5fd5e0cb7f0787bb, atomic atacks on japan i m not sure this section is a god example of revisionism the reason is the old view is stil widely held and valid the us certainly did drop the bomb to end the war quickly it may have also had other motivations which are now coming to light which ads to a more nuanced picture of events there wil always be new perspectives and theories just like in decline of the roman empire but these are not realy revisionistic revisionism strictly speaking is where you take an established idea and discount it based on new evidence otherwise it is just the normal proces of beter understanding the many nuances and complexity of history so i gues the question is is there a schol of thought saying the us did not drop the bomb because it wanted to end the war early ,0
57095,98a60744cc2ec19c, guys are we sure he s dead if we re not then we should remove the death status from the page ,0
132285,c3ed99e5318aa23a,please do not treat me i know enough about the subject probably we should establish a special rule on naming entities which have both international naming and widely used local one ,0
56103,95e91a85a1b719c0,once again i ve translated via gogle and had a friend do so they both sem to agre with the translation i used in terms of whatever law is being aplied you can t just cite that law you ned to cite reliable articles covering the events at hand otherwise you re just speculating lastly concerning what al else is in the article in question you re right i m not removing every uncited statement technicaly should statements like he was on abc bands album be cited of course but that s one thing and a developing curent event involving criminal charges and homicide are quite another most of my edits do involve removing or citing more mundane information but this particular isue necesitates a much heavier hand in enforcing the rules again i don t care if he s inocent i hope he gets out son if he s guilty i hope they lock him up that said every source i ve come acros and aded has indicated the former and the only reliable source i ve sen you ad describing the incident sems to have a questionable translation to me if you have more sources details by al means ad them otherwise they don t belong here ,0
115589,6a37b6b01e0ec4af, image taging image l jpg this image may be deleted thanks for uploading image l jpg i notice the image page curently doesn t specify who created the image so the copyright status is therefore unclear if you have not created the image yourself then you ned to argue that we have the right to use the image on wikipedia se copyright taging below if you have not created the image yourself then you should also specify where you found it i e in most cases link to the website where you got it and the terms of use for content from that page if the image also doesn t have a copyright tag then you must also ad one if you created tok the picture then you can use to release it under the gfdl if you believe the image qualifies as fair use please read fair use and then use a tag such as or one of the other tags listed at wikipedia image copyright tags fair use se wikipedia image copyright tags for the ful list of copyright tags that you can use if you have uploaded other images please check that you have specified their source and copyright taged them to you can find a list of image pages you have edited by clicking on the my contributions link it is located at the very top of any wikipedia page when you are loged in and then selecting image from the dropdown box note that any unsourced and untaged images wil be deleted one wek after they have ben uploaded as described on criteria for spedy deletion thank you talk ,0
123307,93959f2ca3442eee,i don t think you have any right to close that case and i m reopening it ,0
144596,0f637fe70b97d8a9,one of many goals is to make a list of and memorize the names of al native american indian tribes definitely including those from mexico central america south america and the west indies another thing i m curious about has every indian tribe had it s own tribal religion at least historicaly ,0
23507,3e0f08bc538abedb, width align center clas notice noprint style background none border solid a pading margin auto valign top style pading style pading your request to be unblocked has ben granted for the folowing reason s you sem like a god chap care to join me in a spre of vandalism and harasment request handled by ,0
18023,2f9aee1f557f3269,i ned to protect my industry as a profesional model represented by the union ,0
47629,7f3f8b0a2a0dacfe,sourcing are we to asume that there was no media response to this other than a single article in the sf chronicle and incidentaly the link to this is dead ,0
79745,d5587b03e853efbf,thanks for experimenting with wikipedia your test worked and has ben removed please use wikipedia sandbox for any other tests you want to do since testing in articles wil be removed quickly please se the welcome page if you would like to learn more about contributing to our encyclopedia thanks august utc ,0
793,021cbf1323a0bfbc,they are al cunts it s not worth editing articles here concerning any serious isue al sides consist of either people employed to edit or people with very strong opinions that wil never ever change they advocate their stance as something that is interesting to them instead of using the encyclopedia as a bok of knowledge and contributing what they are sure to know son with the centralization of the net into larger and larger sites independent information in general wil be extinguished wikipedia a project that started by nerds and profesionals within their set fields wil become the altar of knowledge where depth and true insight is sacrificed for becoming the sound magnifier of yelow pres and popular science the new tol that is intended to auto translate articles from one wikipedia to an other wil extinguish the few national wikipedias that through their niche provide those of multilingual capacity an ability to cros check facts through other perspectives with few smal independent sites left with no or few fre university pages left real knowledge wil be the privilege of the few that know how to use academic search engines and have the money to pay for them ,0
43713,74b20c3c755774d6,i m stil working through the bok but it has a lot of details which would be of benefit to expanding the hockey stick controversy article ,0
66730,b2909e8159fa8a10,my response wikipedia suspected sock pupets mel etitis talk email,0
132729,c61c5fae6d10834a, manifest destiny someone stated that this treaty was the direct result of the manifest destiny policy of spreading american policy acros the pacific whilst it is true that manifest destiny played a role manifest destiny did not aply to the pacific ,0
85610,e4fa757e47fe986d,beny on castletown geoghegan page i was wondering why you removed this link from this page it has nothing to do with you ,0
31213,52e4aba4f93a8d8f, some isues which i m about to atempt to partialy fix the gold leaf and quadrant electrometers are in a sense also repulsion electrometers they both work by measuring the repulsion of the same charge in one way or another my chem textbok uses the name quadrant electrometer to describe a considerably simpler device than kelvin invented this device has an index which goes betwen and degres hence a quadrant while kelvin s device while i don t fuly understand it had a drum split into quadrants so i conclude that this is a coincidence the best solution i can think of is to create a section of repulsion electrometers and then describe the types individualy in their own sections underneath e g gold leaf delman peltier bohnenberger i wil rename quadrant electrometer to kelvin s quadrant electrometer and then put both his and the simpler one under repulsion electrometers hopefuly we can make this article clearer and neater ,0
60007,a09e85b13b123f21,i don t know why you haven t sen them but i asure you there are i have a couple of friends who are new to wikipedia and i told them to post and they say that there s no way to edit it at al and it sems to me by your previous post that you re not acting in wikipedia s best interests simply because of my behavior on my own user page i certainly hope that s not the case here but that s how it loks furthermore i was unaware that i m not alowed to edit the content on my own user page the reason i ve blanked my content on there is because trueblod keps asking me questions and is realy pising me of and instead of giving him a personal atack i ve chosen to ignore him instead he is reverting my page wel now i know i m not alowed to change the content on my page but i figure you might want to warn him not to revert everything i do simply because he doesn t agre with it because his harasment and his folowing me around and reverting me is realy begining to pis me of ,0
100049,177804f66f70545f, this not being fair is something you and i can agre on you edit war while reporting squeak for the same and you wont revert me because you know i wil report you and you wil end up blocked what is unfair is not he so caled pj element but the boy chat girl chat element to paraphrase squeak and whose sock are you the only pj element blocked was xavier and i am not him being english and living in england whereas jim burton farenhorst voice of britain samantha pignez and zanthalon are just some of the users suporting the boy girl chat line who have ben blocked your not fair coments sem to have ben made by many of these users to so you are doubtles a baned user come back to haunt us ,0
140550,f0219ab15372ee65,altho the levelized cost is certainly the most comonly compared some sources have pointed out that for nondispachable energy sources the avoided cost should be used instead ,0
125190,9d9270ddc378f24a, wel you may think it s ancient history but the atated facts in the public record speak for themselves and ned no cowardly apologist who aparently is runing interferance for strom thurman s many crimes take this advice from an african american if you hapen to be a foreigner and nordic european then you already are suspected of being biased how else do you think he is related rev al strom s ancestor s raped one or several of al s enslved female ancestors however given thurmonds s age circumscribing thre centuries he probably raped several sucesive generations of al s women folk yet another creative version of wilful southern inbreding when sharpton became publicaly known outside nyc he was for decades earlier in the fbi s files of which i suspect that thurmond knew of him before then given his special aces to govenment files the old piking fart child rapist must have howled with satanic laughter that the descendant of one of his bastard whelps became a black activist and before you or anyone else start with the infantile objections al this is in the public record just a click and a scrol away aded to this know that the alphabet soup of us unratified federal police agencies have colulded with southern and mid western mornmon ancester tracking organizations inded many of the former overlap with the feds just as the wasps acros the pond has ever done since the domesday bok rebutal anyone play nice now just the facts man just the facts veryverser ,0
157334,dc36f93608062c30, hapi colour helo i ve just started trying and it loks very promising one question though why are the colours maped white for new to red for old would it not be beter to have the new text coloured red that way an editor can easily spot new changes red in a sea of more stable text white or pale pink ,0
11319,1dfa2a26127345c2,here s the text positive chaos is an alterna metal post grunge rock band from wolcot conecticut they were formed in july of the band is composed of the lead vocalist drumer dave valeta basist chris delgobo and guitarist bret bernier they cover a large variety of songs including simple man lynyrd skynyrd so cold polyamorous medicate skin breaking benjamin the fake sound of progres shinobi vs dragon ninja lostprophets so far away staind their band website is htp w positivechaos com talk,0
77614,cfeb43faca9f9fee, problems with the new paragraphs in general they are way to long and make the part hiden agendas and objections way to long and hard to read they are inacurate e g they give the impresion that the said teritories were completely unknown whereas the sources only say that the precise were unknown the american view is given way to much weight ,0
3076,084dab7703cf04b6,francis belamy does anyone have a citation for francis belamy being a christian socialist i was reading the encarta entry for the pledge but i couldn t read anything about him being a christian socialist not that i m doubting i m just wondering if we re sure this is acurate ,0
42256,70bef6bf5b54ac5d,spam your acount apears to exist only to ad links to moving pictures magazine regardles of the quality of the link you are here to promote a specific web site which is against the policy on external linking you should stop because your curent patern of edits wil very likely get you blocked as a spamer and might even result in the web site being aded to the blacklist of web sites that canot be aded to any article talk ,0
66852,b2e229c2dbbd24c6,redirect talk deh e borzu lorestan,0
147500,3d444f9612e7573a,this isn t realy true the operation of charge conjugation is simply as stated in the article charge conjugation is not a symetry of the universe exactly because neutrinos and antineutrinos are only observed with one handednes and not the other but this does not prevent a formal use of a charge conjugation operation ,0
39538,6985deffd5b94c5a, user superdeng i request that you do something about the user superdeng his actions are childish and his aditude doesn t help wikipedia he keps editing articles i edit for personal reasons he clearly has something agains t me even if there is nothing wrong with the curent version at least i have provided reasons for my edits but wel here are some of his reasons you are always wrong as in everything you do is wrong htp en wikipedia org w index php title second batle of kharkov action history you are always wrong therefore anything you say or do is wrong htp en wikipedia org w index php title siege of leningrad action history you must do something about this sincerly kurt leyman ,0
11117,1d5db3b4307a43a5,hi hi michael after reverting with a rather tart sumary an edit of yours to second intifada i thought i should lok over your last few edits to that article what do i discover that you are a smart sober judicious editor i now dimly remember coming to a similar conclusion last time we clashed not gona get al gushy and give you a barnstar or anything after al we l almost certainly clash again and i can t have you waving that thing talismanicaly at me just a friendly wave from acros the aisle ,0
94117,fbb22b7eb4841aa3, loky loky mr barnstar award over here that s nice none of your education evidently helped in the areas that mater here if you re trying so desperately to prop up a revisionist theory such as that of gimbutas a theory which only witneses popularity due to modern politics and religion not science and braging about credentials honestly pathetic you may as wel say you re the quen of england anon i shared refs so don t bitch at me loser cary on with your wiki managing videogame that you play if only you were paid for your time climbing the ten ranks of admin lol you should put your barnstars on your resume and se if anyone in the real job market is impresed ,0
146742,31042d747c544a46,sory moved to the botom of the page,0
78385,d1c83b3bfa566b3c, rory delap firstly welcome to wikipedia as i say above if you plan to stay please consider registering with regard to delap i have a few coments the period when he was on loan to stoke city in is kept separate in the infobox thus when comparing his stats in the infobox the two apearances during the loan spel ned to be discounted generaly when counting apearances most users refer to an independent database such as socerbase rather than the club s website which is often out of date please do not use your edit sumaries to atack other users one of the tenets of wikipedia is to asume that the other user is acting under god faith i e his her edits were made after due consideration thus coments like if this is causing you confusion and learn how to ad which are mildly insulting are not aceptable best wishes ,0
132152,c32f8cf40ceef7d1,emperor xian of han abdication and death do you think minus is corect it did you use the word the same information in beter prose do you think your sentence is beter prose shiting dogs laugh you made information los cause you deleted the fact that emperor xian s grandson died in you deleted it you must not use the same information haha certainly you have never writen a paper ,0
75697,ca867fca2f7b0f34,i am afraid that chinese people was is just not able to defend themselves and not able to take action to report and complain to the government ,0
62348,a6dbcc226a169a81, military work group yes listas tetenborn friedrich karl von,0
108212,4278c91a1f7d9308,al the people from moldova want to be romanian citizens ,0
7739,14968ff902da18dd,search on wikipedia or maybe you should play les shitbal fotbal rick shan,0
121485,8a027ff368b0370b,thanks thanks for teling me that new to the template i started a discusion on the talk page ,0
66016,b084c12c2b21d3f2, spedy deletion of diskin orphanage a tag has ben placed on diskin orphanage requesting that it be spedily deleted from wikipedia this has ben done under section of the criteria for spedy deletion because the page apears to have no meaningful content or history and the text is unsalvageably incoherent if the page you created was a test please use the sandbox for any other experiments you would like to do fel fre to leave a mesage on my talk page if you have any questions about this if you think that this notice was placed here in eror you may contest the deletion by ading to the top of the page just below the existing spedy deletion or db tag coupled with ading a note on the talk page explaining your position but be aware that once taged for spedy deletion if the article mets the criterion it may be deleted without delay please do not remove the spedy deletion tag yourself but don t hesitate to ad information to the article that would would render it more in conformance with wikipedia s policies and guidelines talk ,0
72111,c10d97046d162b67,i m withdrawing my suport i do not suport wikipedia and have now indicated my wishes as far as i am concerned wikipedia is stealing my material ,0
124233,988aafc5d5bfaf2a, and are not reliable because it s from a site writen by unknown columnists ,0
3104,085f6057d37d6b45, helo barto i am curious as to what your motivation is in editing on the ron gostick page and are you the creator of it as stated on the talk page there you are corect in stating that internet sources which are few come from mostly the extreme right or left these are terms both i and ron himself would acknowledge as being artificialy misleading characterisations and could not be ascribed to him or the asociates of the canadian league of rights i could explain why here but i won t bore you with the details however i do reject the notion that everything must link to a wiki article i am editing at another page where there is no objection to verifiable external sourcesinternet or hard copy i wil not object to so caled left or right sources as long as there are sources from external links to asociations and people conected to mr gostick the archives at the australian league of rights wil have plenty of published materials on him league objectives and views or anyone asociated with him this is one link that was removed in favor of david lethbridge s document hardly a non politcaly unbiased character considering he represents everything the oposite of what gostick and the league of rights stod for i wil try to help you find sources fair and credible in the near future doing edits myself i just want to know if you have a bias of your own or are wiling to be neutral on some claims made about him i know wel what he and the league of rights stand for as i have ben involved with it for near yrs there is no denying he was anti totalitarianism and that includes anti zionist which automaticaly brings down the bogus smear of anti semitism and other such nonsense an editor should have at least some familiarity with the subject he is decidedly determined to write about i have notified paul from of the wiki page and link to him at gostick s page in case he didn t know it existed be aware that wikipedia has come under criticism for pages created on living persons edited by vandals with damaging false claims unknown to the subject of the article until much later one was a recent high level member of the kenedy administration and believe me he made a public stink about it living or dead i don t care to se this hapen to anyone fel fre to post at my page in answer if you wish do you have a wiki email or a private one ,0
140532,f0100a2b16395c27,defamatory al i aded was the true statement that diesel becomes visibly uncomfortable in interviews when he is asked about his ethnic background this is true ,0
89096,ee55666fe34f3433, haha and sure no problem i was glad to help you out talk ,0
35260,5e273dce8c611bd3,blackpol perhaps i m not loking hard enough but i don t se a surviving or displayed vulcan listed as being at blackpol international airport it can be clearly sen in gogle maps a few hundred yard se of and parked in the extreme nw corner of the airport of the tarmac on a grasy lot ,0
82613,dcfbd0414bd4e7e5,chandralekha film ,0
113804,609bc961bfef31d9, userboxen i ve sen you have made a neat user box this user loves electric light orchestra unfortunately the litle image on the left is a fair use one and fair use images are not alowed in userspace please take this into consideration for any future userboxes you design talk contribs ,0
951,029c7d3333113506, i understand your position and think that your point is perfectly valid however i don t dem ia i chi in u a creation of wikipedia even with the lack of historical sources for that efect in the english language i l think more about this tomorow thank you for explaining your position to me with such acurate detail best regards nd ,0
43846,750619aeaf2f9deb, i did originaly block you but after reconsidering the situation i felt the best course of action was to protect the pages from editing for a period of one wek please discus with wikiarabia on the article talk pages make articles not wikidrama ,0
88349,ec5a671f6acddebf,grifin v california hi i noticed you removed my self nom grifin v california from the dyk candidates page could you explain why i m not familiar with the procedures thanks ,0
108471,43e9b66122390a14, duesberg doesn t conduct research on hiv he never has neither does kary mulis neither does the perth group rusian biologists don t conduct research on michurinism they never have evolutionists don t conduct research on inteligent design they never have einstein doesn t conduct research on the photoelectric efect or brownian motion he never has ,0
59263,9ec7de18e2eb90ce, confused re lamb and muton just aded this to the talk vantucky said but neither the bef nor pork articles use a live animal as the lead image for god reason care to share with us that god reason sems entirely relevant quota talk very confused by your statement ,0
83176,de8259816d76bd6d, february utc,0
139238,e936bd8f5c7efb9d,on material abstracted from htp w ou org torah author ,0
57829,9accd6786b4fc3e0, newbies just thought i d weigh in on the vandalism tag you put on user talk it doesn t lok like the user was deliberately vandalizing the page rather i think this user might be unfamiliar with policy i know it s tempting to put vandal tags on edits like this but sometimes a more personalized mesage can help prevent further damage to the article no big deal talk for your viewng pleasure htp en wikipedia org wiki talk natalie zea alegations about her cat ,0
153838,a3a55bdd031a63e1,yup it s user ash ,0
38765,676eedaf6205315c,the lunchlady drowned last february the dor to anarchy is tarnished by raisins ,0
64828,ad7b8ea42342a5e7,your source ripofreport com is not a reliable source as that phrase is used on wikipedia talk stalk,0
146767,31497647cda9a10f, have you heard of ev enko s law one hundred and fifty years or more of serious history and god old dan s dog is the first to pick this tre from what i understod of it and it s rather over my head mc carthy has a point however it would be throwing the baby out with the bathwater to adopt his dates before anyone else does it means that every date in a bok neds to be mc carthy ised and even then i have very serious doubts about the acuracy of the results mc carthy s method may give acurate ad dates but i suspect there are problems take he s content to put domnal midi s death in that year just as the historians are but why does ad start with an event dated to november fair enough that could just be a glitch from the compilation but it could also be that whatever the source was its years did not start on january or march but instead on september ading that to an article would be wp or so we won t do that we do when it s bede s years because people have discused it in print but this they haven t but we can take it into consideration here when deciding what to do the chronicle of ireland was compiled from lots of sources and it would be a reasonable bet that even if most or nearly al of them started the year on january some would have done so on december some on september and some on march even if mc carthy s system is perfect you can only be entirely confident about the year if the event fals betwen march and august if we can date events to within a year either way that s god if we can date events in the century to within or years that s marvelous if it were me i d go with historian dates i e what byrne charles edwards and the rest say and ad mc carthy s corections in a fotnote which is what is done with penda of mercia and other anglo saxons where there is a similar but smaler problem we can ask for outside opinions people like talk ,0
74089,c637f4c60fff2008,lumpiang sariwa are very big inded but maybe more like inches long and inches in diameter ,0
106419,39583b8bf24ef1fb,aditionaly your recent edits created dead links in when ading internal links please specify please be sure they are to existing wikipages if this was a mistake don t wory as the text has ben restored from the page history take a lok at the welcome page to learn more about contributing to this encyclopedia and if you would like to experiment please use the sandbox ,0
113924,61498a3af2359e62,redirect talk s l benfica rugby union ,0
86402,e717efd705b960bd,coments hi i know you re actively involved in projects particularly saw and was wondering if you d be wiling when you find time to check out either htp en wikipedia org wiki list of a nightmare on elm stret characters or htp en wikipedia org wiki list of scream characters or htp en wikipedia org wiki ghostface scream i ve put a lot of time into them recently and would like some fedback but its dificult to get and i know you have knowledge of god quality standards on here if you can t that s fine thanks for reading either way,0
133839,cc07121572dfc70a, shalom izak i agre with practicly everything you say i m curious though why did you chose me in particular to give this advice to have you read my bio and asumed this aplies to me or have you read my previous contributions and felt they were ful of npov extreme mashichist propaganda when you mention kabalisticly derived ideas i asume you mean something like atzmus u mehus elokus hamelubash be guf rebe being the esence and being of g d clothed in a body since other controversial chabad ideas are not realy kabalisticly based eternal life of moshiach as explained by the rebe king moshiach shlit a for example has sources in tanach in talmud as wel as here and also explained here mostly nigla sources ,0
64485,ac932aa4929313ff, syro malabar liturgy and theology those who continued with east syrian theological and liturgical tradition and stayed faithful to the synod of diamper are known as the syro malabar catholic church in comunion with the catholic church from article syro malabar catholic church did not stay in east syrian theological tradition they embraced roman catholic theology the old east syrian church and roman catholicism are aeons apart in many doctrines present syro malabar church has no uniform liturgy some of its dioceses use a latinised form of liturgy and they are arguing for an indigenous indian liturgy crisis is brewing in this church over mater of liturgy se this htp w redif com news sep htm ,0
75025,c8bf73955fcc2d64, request for opinion an opinion was requested here i now ofer one the tone of this article prose riden and in universe asume that a person reading this has no idea what a jak is and has never heard about previous jak games or the jak universe lok at each part and ask yourself if it is clear that this particular section is about a fictional game that exists in relation to other games not just in the intro remember that you are describing a work of fiction not teling a story also the style is repetitive and boring let me pick apart a paragraph the misions what is meant by mision in jak are generaly either platform based platforming or driving based the platform segments involve jak the player jak is a rendered model someone else is doing the jumping jak is ok for story elements but gameplay is about the player jumping from platform to platform that is what platforming means right batling creatures along the way he batles in both types of misions right for these segments he is also provided a rifle does someone give him a rifle at the begining of each segment the functionality of which changes with the kind of amunition being used how so also maybe changes depending on the amunition used the car driving driving car is implied segments usualy involve jak racing against time prose try have specific time constraints to complete a mision that is what one does with misions while defending himself against other cars cars atack people or giant metal heads when not on a mision jak wanders the strets of either spargus or haven city prose and what reason do we have to care which fictional city he is wandering in searching for someone to asign him a mision this sentence makes him sound so lame i d do an edit myself but i know nothing of jak and as it is this article does not make me care to ,0
136906,dc73a8db1f34e2de, restored trivia removed plot spoiler i removed the plot because it was a spoiler and unecesary i also aded some trivia back to the article in a new section caled background history and pop culture i aded what i could se fit naturaly into a paragraph after more than a year and a half of watching this article i have sen no efort to fix it up or remove the total plot synopsis which is not a necesary thing to post on wikipedia december ,0
70273,bbfe39cbde0db4bd, beatles rfc you are invited to participate in an rfc at wikipedia talk requests for mediation the beatles on the isue of capitalizing the definite article when mentioning the band s name in runing prose this long standing dispute is the subject of an open mediation case and we are requesting your help with determining the curent comunity consensus for the mediators talk contribs ,0
119915,815394becd839caa, rescue the reason i spend my time rescuing articles even ones that paid editors have aparently ben involved with is because the intention is to transform the article into something neutral and non promotional which is beter for wikipedia than no content at al if the subject is apropriate for inclusion it doesn t actualy mater what paid editors work on because that doesn t change what sources do or don t exist on that subject nor does it change editors ability to apraise those sources and even though i am against paid editing i dislike the idea of deleting articles on the basis of a paid editor having ben involved with them when there is potential for improvement this fels like afd being used as a vehicle for doling out punishment for unconstructive editing behaviors which is what blocks are for not afd drop me a line note not a bot ,0
3939,0a7f8dedb364c9a1,shroud of turin i ve moved shroud of turin from proven hoaxes to posible hoaxes as far as i know there s stil debate about the authenticity of the shroud jan utc ,0
37251,636eaca482edf67e,the ridiculous vandalism on this page people like that mark cock wont stop vandalising just lock the damn talk page for more veteranary members so vandalisers like mark wil conclude vandalising the page thus making me hapy ,0
61525,a4ac2a66b0c6fad4,five days ago i d have protected it no problems but now there has only ben one bad edit in six days and that s not realy enough tresel can however join a whole lot of other blp s on my watchlist and i l protect it if the problems continue ,0
74842,c8353403dd512ea4,tocright template for puting the table of contents on the right margin created by user graememcrae,0
20466,3602a95f9bfc2770,i agre with user it is indisputable fact that hong kong is a city teritory that simply belongs to the parent country of the people s republic of china prc comonly known is as simply china hong kong a former colony of great britain has never ben a country is not curently a country and never wil be a country it is curently a teritory oficialy belonging to china and refered to oficialy as a special administrative region of the people s republic of china prc so the city of hong kong should be listed under it s parent country of china that is undeniable indisputable fact just go gogle this if anyone has any doubts anyone trying to say hong kong is a country is simply pushing pov at the highest levels and corupting fact this can t be alowed on wikipedia otherwise the information here would be false and unreliable ,0
23580,3e4491527c4c8da3, afc notification wikipedia talk articles for creation israel cohen has a new coment i ve left a coment on your articles for creation submision which can be viewed at wikipedia talk articles for creation israel cohen thanks kvng ,0
53154,8e1577a7d47d232a, welcome helo and welcome to wikipedia thank you for your contributions i hope you like the place and decide to stay here are some pages that you might find helpful the five pilars of wikipedia tutorial how to edit a page and how to develop articles how to create your first article using the article wizard if you wish manual of style i hope you enjoy editing here and being a wikipedian please sign your mesages on discusion pages using four tildes this wil automaticaly insert your username and the date if you ned help check out wikipedia questions ask me on my talk page or ask your question on this page and then place help me before the question again welcome talk email ,0
74365,c6f754356dd6289d,oh just realized one of the original articles you complain about my editing is for gregory vi what a bunch of sophomores and child level intelects i am dealing with here i forgot in wikipedia everything must be politicaly corect even history which does not so easily conform to such humanist twadle gregory was a thief and a murderer and that is reflected in comon history texts but not in wikipedia because we must nt ofend the vatican what a joke ,0
111734,55b0c417630da6fa,posibly unfre image casli jpg an image that you uploaded or altered image casli jpg has ben listed at wikipedia posibly unfre images because its copyright status is disputed if the image s copyright status canot be verified it may be deleted you may find more information on the image description page you are welcome to ad coments to its entry at the discusion if you are interested in it not being deleted thank you talk,0
117607,745943f8c380babc,if another admin doesn t come along to delete it first i l delete this article within a day or two because it clearly doesn t met any of the inclusion criteria speled out in wp band having a notable front man isn t suficient if you fix it up let me know ,0
64426,ac6cd42969587c0c,the above corection puts the government news count of and the galery sumary table in this in sync ,0
14640,26a1cb92b3e1b8ed,hi sarekofvulcan i ve ben trying to focus on writing the article tough to do when you get ignored and things get deleted by the people i ask for asistance p thank you for unblocking me hopefuly i can contribute non anonymously to the wiki from now on sincerely sam,0
6905,126cbd80d0fde6b2,dude you just lost the argument if you re not an admin then you re threats of blocking me are idle you can t act upon them so i can do whatever i want and unles an actual admin comes along and sides with you deciding this creationist statement is not trivial you can t do a damn thing about it now if you l excuse me i have an article to edit ,0
24090,3fa883ba6dc33db8,i agre with you i m glad some of us have sense of humor on wikipedia talk ,0
98142,0cf3cc98f4db62b7, right now i am working for editor status on the english wikinews an admin advised me to write at least two articles i have writen one recently i have ben a bit inactive however that habit is reverting son btw i think sighter rights is about right i think that dewp uses that hope you liked my amazing barnstar god luck on creating some new barnstars best regards mikemoral ,0
149457,5c54ea5c533e778f, i warn you of making further threats to push or enforce your pov this may easily be interpreted as abuse of admin privileges at this project,0
74419,c716523ad0ef4f53, please do not ad comercial links or links to your own private websites to wikipedia as you did in investment wikipedia is not a vehicle for advertising or a mere colection of external links you are however encouraged to ad content instead of links se the welcome page if you would like to learn more about contributing to our encyclopedia thanks talk ,0
159167,f9a2bc9d7844d33a, about your preventive warning shouldn t you folow your own advice first in the al khwarizmi page as wel as al biruni page you ve ben excesively edit hapy you kept deleting legit sources i gave in the al biruni page and in al khwarizmi i have two sources that state that al khwarizmi is an arab you deleted it and kept muslim since you don t have sources to prove he s persian in the al biruni page when i gave two more sources and cited one in the article it got prominently deleted why is it because you have a problem with prof that he could ve ben arab does that disturb the propaganda you re trying to spread please take these nice policies and folow them before you start giving me preventive warnings wp v wp npov and wp nor ,0
68791,b80d6384f3286cdc,helo how have you ben old friend ,0
85238,e404c14399aca4ca,the various statements by pediatric bodies were writen before the publication of increasingly compeling evidence much of it from africa that circumcision significantly reduces the risk i e reduces it to of acquiring hiv aids this is not to say that it eliminates the risk but a reduction that large is of great importance to everyone and especialy to boys men in africa where anti retroviral medications are out of reach both financialy and geographicaly of the huge majority why deny such an advantage by discouraging so simple and widely practiced an operation tom ,0
21426,387841019e2fb95c,ah that s understandable whereas heymid s removing inacurate statement wasn t ,0
139140,e8a0d4167d7f723a,lawsuit can anyone give me more details on the lawsuit being formed against dan savage who created the santorum joke spof which is mentioned here htp wordpres com ,0
79046,d389e55f1f6b546c, ad tag placed this article neds major work in adition to the concerns noted above some in place for years now and the fact that the request for citations template has ben in place since early i placed the advert tag on the article in hopes of atracting atention to the list of problems with the entry i might get to it eventualy somebody else can probably do it soner and beter ,0
71938,c098e79930ba587b, i saw that and i m hapy with a verifiable source trouble is the one you gave is an internal document hence the request for a pdf copy or ful quote i haven t taged the item talk ,0
